song_id,album_id,singer,title,genre,like_num,comment_num,lyricists,composers,arrangers
36391236,11229537,세븐틴 (SEVENTEEN),손오공,댄스,192689,2679,868677|602061|868678|868679,868677|602061|875079,
35730562,11078852,i-dle (아이들),Nxde,댄스,164145,2167,1050107,1050107|778848|2006131,778848|2006131|1050107
36713849,11309190,AKMU (악뮤),Love Lee,댄스,132235,715,712453,712453|1705340|994501,
34908740,10923444,임영웅,우리들의 블루스,발라드,120711,4589,3090135,47111|1702434,47111|1702434
35643794,11057545,테이,Monologue,발라드,99084,285,32783,12415,2867136
32872978,10479150,방탄소년단,Dynamite,댄스,469933,19045,2887250|1648191,2887250|1648191,
33496587,10610525,"경서예지, 전건호",다정히 내 이름을 부르면,발라드,217868,381,641751|237650,641751|237650,641751
34754292,10890384,i-dle (아이들),TOMBOY,록/메탈,245746,3558,1050107,1050107|778848|3080986,778848|3080986|1050107
36001290,11140018,H1-KEY (하이키),건물 사이에 피어난 장미 (Rose Blossom),댄스,124771,1305,895389,622071,622071
35008524,10923444,임영웅,다시 만날 수 있을까,발라드,97632,3051,1088,1088,610062
36404853,11233031,허각,물론,발라드,70070,142,3616,4676,2867136
35595136,11045985,지코 (ZICO),새삥 (Prod. ZICO) (Feat. 호미들),랩/힙합,152988,897,602056|2754650|2753718,602056|778848,602056|778848
36334401,11215072,임한별,사랑하지 않아서 그랬어,발라드,76254,243,3135555,3135555,3135555|3257247|3136140
30244931,10037969,방탄소년단,봄날,랩/힙합,513542,14290,168642|725991|1203128|4079|1459544|1203125|725988,168642|725991|1203128|4079|1459544|1203125|725988,
36034936,11146937,태양,VIBE (feat. Jimin of BTS),댄스,105615,1750,247621|2748606,605902|608455|2748606|247621|725985|756340,756340|608455
33507137,10612483,방탄소년단,Butter,댄스,299213,7724,701495|2894574|2939015|725991|2939017|2939019|2939020,701495|2894574|2939015|725991|2939017|2939019|2939020,
35640077,11033394,BLACKPINK,Shut Down,랩/힙합,131876,1999,605902|924443|2748606,605902|756340,756340
35361345,10995477,10CM,그라데이션,"인디음악, 포크/블루스",190675,503,468244,468244|606302,468244|9467|685055|680219|2020520
34787226,10897407,주호,내가 아니라도,발라드,115013,211,683631|859537,683631|859537,859537
36713850,11309190,AKMU (악뮤),후라이의 꿈,포크/블루스,139958,667,712453,712453|12081,
36206259,11188020,FIFTY FIFTY,Cupid,댄스,131201,1572,2907660|2749946|3156916|3157451|3203382|3203384,3157451|3203382|3203384,2907660|3157451|3203382|3203384
30962526,10149492,폴킴,"모든 날, 모든 순간 (Every day, Every Moment)","발라드, 국내드라마",437920,1131,781005,781005,781005
32508053,10412319,임영웅,이제 나만 믿어요,성인가요/트로트,182948,6664,511981,4676,4676|602391
35953611,11128774,우디 (Woody),Say I Love You,발라드,91764,96,563552,151315|510537,625291
36616378,11285867,우디 (Woody),사막에서 꽃을 피우듯,발라드,111842,855,2896926,2896926,788430
34927767,10925762,BIG Naughty (서동현),정이라고 하자 (Feat. 10CM),R&B/Soul,238018,828,2744750,2190430|2744750|2885367,2190430
35542908,11033394,BLACKPINK,Pink Venom,랩/힙합,164200,3057,605902|924443,605902|756340|633071|3121927,756340|633071|3121927
34349913,10798794,IVE (아이브),ELEVEN,댄스,199544,1747,631031|2872412|781327|861809,2872412|781327|861809,2872412|861809|2736643
35009233,10939458,LE SSERAFIM (르세라핌),FEARLESS,댄스,118980,1846,828992|741850|710659|3093358|3093357|3093356|4079|1759392|2967244|3093354|2086744|3093352|2633230,828992|741850|710659|3093358|3093357|3093356|4079|1759392|2967244|3093354|2086744|3093352|2633230,
31666417,10260858,잔나비,주저하는 연인들을 위해,"인디음악, 록/메탈",448599,3666,772258,772258|772255|772257,772258|772255|772257|763974
35937396,11125247,이영지,NOT SORRY (Feat. pH-1) (Prod. by Slom),랩/힙합,121559,648,2636153|943511,958165|2398550|2636153|943511,958165|2398550
35485544,11011565,NewJeans,Cookie,댄스,154859,1039,3116925|777544,991183|777544,991183
36206208,11188007,지아,사랑하기 싫어,발라드,44282,276,10578,2637208,2867136
35008525,10923444,임영웅,무지개,록/메탈,85771,1413,1956086|714723,714723|1956086,1956086|714723|3093396
35383397,11000171,WSG워너비 (가야G),그때 그 순간 그대로 (그그그),발라드,135340,904,274866|609561,274866|609561,609561|789402
36681074,11300771,전소미,Fast Forward,댄스,82312,691,605902|968260|943259|2748606,605902|2748606|633071|943259,633071|2748606|605902
35834583,11102375,임영웅,London Boy,록/메탈,71074,2789,994944|2637391,994944|2637391,540661
36145589,11175689,Zior Park,CHRISTIAN,록/메탈,83030,494,2085020,2085020|2560319|2938064,2560319|2938064|2085020
35008527,10923444,임영웅,아버지,발라드,61813,836,3093395,3093395,3093394
35834584,11102375,임영웅,Polaroid,록/메탈,61719,1548,2637391,56789|2637391|2862204,2862204|56789
34270805,10778556,윤하 (YOUNHA),오르트구름,록/메탈,143430,836,2084995,2645474|247903|2887580,2645474
36440243,11242411,지아,사랑..그게 뭔데,발라드,56384,111,673,3885,2867136
33666269,10648182,방탄소년단,Permission to Dance,댄스,232221,4347,549800|2950352|2890277|701495,549800|2950352|2890277|701495,
36761467,11315612,"다이나믹 듀오, 이영지","Smoke (Prod. Dynamicduo, Padi)",랩/힙합,63888,365,3264|3262|2636153,1866686|3264,1866686
32061975,10331947,AKMU (악뮤),"어떻게 이별까지 사랑하겠어, 널 사랑하는 거지",발라드,487835,2851,712453,712453,1285726
34943312,10929486,경서,나의 X에게,발라드,160792,360,674327|981837|2748273,674327|981837|2748273,674327|981837
35299693,10984354,Paul Blanco,Summer (Feat. BE’O (비오)),랩/힙합,159619,312,943079|2758756,943079|904925|2758756|2619895,943079|904925
36351997,11219412,Agust D,사람 Pt.2 (feat. 아이유),R&B/Soul,83567,1126,725988|722679,725988|722679,
36365073,11222887,던 (DAWN),빛이 나는 너에게,R&B/Soul,102332,297,991776|858851|2899115|781017|602471,991776|858851|2899115,858851
36599949,11281456,NewJeans,New Jeans,댄스,108470,746,3116925|2566859|3470799|3116671,991183|3470800|2566859|3470799,991183|3470800
35008534,10923444,임영웅,인생찬가,발라드,63481,982,3853,3853|2140104,2140104|1865770
35665282,11062364,Crush,Rush Hour (Feat. j-hope of BTS),R&B/Soul,120182,606,674710|725984|787227,674710|673527,674710|673527
36394038,11230265,임재현,Heaven(2023),"발라드, 국내드라마",45484,77,673,3576,875016
36313117,11205764,지민,Like Crazy,댄스,74195,2838,168642|2631700|979158|2751037|725985|725991|3233246,168642|2631700|979158|2751037|725985|725991|3233246,
35920493,11121346,송하예,그대를 알고,발라드,48323,97,3616,274866,1461084|719719
36266615,11201031,NMIXX,Love Me Like This,댄스,73290,1643,3060838|612462|3227395|3074676|2958898|978350,790513|790514|3227394|724188,790516
35890454,11115359,주호,잘가요,발라드,47047,151,653952,1841,859537
33061995,10518234,경서,밤하늘의 별을(2020),발라드,242887,3097,2878598,2878598,3493
35008528,10923444,임영웅,A bientot,랩/힙합,56813,1184,202529,202529,202529
31343875,10210149,백아,첫사랑,"인디음악, 포크/블루스",218543,413,2113114,2113114,2113114
35668899,11063205,"10CM, BIG Naughty (서동현)",딱 10CM만,R&B/Soul,127037,352,2744750|468244,2190430|2744750,2190430|2744750
36595401,11280645,로이킴,"잘 지내자, 우리 (여름날 우리 X 로이킴)",발라드,105133,174,731775|197928,197928,721526|861136
36430774,11240232,i-dle (아이들),Allergy,댄스,76358,611,1050107,1050107|778848|2971650|2940838|2006131,778848|2971650|2940838|1050107
36518341,11262009,탑현,나에게 그대만이,발라드,60794,40,882672,1841,1703164|1460343
36428682,11239639,이무진,잠깐 시간 될까,록/메탈,84979,509,2138620,2138620,2944161|2892056
36502910,11258233,임영웅,모래 알갱이,발라드,72567,3315,994944|3462448|946140,994944|3462448|946140,3462447
34875621,10916904,BE'O (비오),LOVE me,랩/힙합,167066,516,2758756,2758756|2190430,2758756|2190430
418168,28985,성시경,희재,"발라드, 국내영화",179017,414,4681,4573,4573|6974
35730698,11078887,임한별,떠나보낼 준비해 둘걸 그랬어,발라드,59738,86,3135555,3135555,3135555|3136139|3136140
34997078,10937474,싸이 (PSY),That That (prod. & feat. SUGA of BTS),댄스,140352,1241,3865|725988,725988|3865|722679,725988|722679
35685439,11067591,BE'O (비오),자격지심 (Feat. ZICO),랩/힙합,102603,335,2758756|602056,2402069|1866677|2758756|602056,2402069|1866677
34845949,10908834,BIGBANG (빅뱅),봄여름가을겨울 (Still Life),록/메탈,354986,5591,6984|152192|608455,608455|2735646|2748606|6984|152192,608455|627051|756340
34847378,10909179,IVE (아이브),LOVE DIVE,댄스,260746,2897,631031,3087232|3087234|3087238,3087238
34754292,10890384,i-dle (아이들),TOMBOY,록/메탈,245746,3558,1050107,1050107|778848|3080986,778848|3080986|1050107
34431086,10816959,김민석,취중고백,발라드,202609,421,602674,602674,2761343
34657844,10871162,멜로망스,사랑인가 봐,"발라드, 국내드라마",230228,317,839736,839732,839735
34061322,10735654,임영웅,사랑은 늘 도망가,"발라드, 국내드라마",231780,11079,9712,13692,1461084
34349913,10798794,IVE (아이브),ELEVEN,댄스,199543,1747,631031|2872412|781327|861809,2872412|781327|861809,2872412|861809|2736643
34845949,10908834,BIGBANG (빅뱅),봄여름가을겨울 (Still Life),록/메탈,354986,5591,6984|152192|608455,608455|2735646|2748606|6984|152192,608455|627051|756340
33496587,10610525,"경서예지, 전건호",다정히 내 이름을 부르면,발라드,217868,381,641751|237650,641751|237650,641751
34997078,10937474,싸이 (PSY),That That (prod. & feat. SUGA of BTS),댄스,140352,1241,3865|725988,725988|3865|722679,725988|722679
34927767,10925762,BIG Naughty (서동현),정이라고 하자 (Feat. 10CM),R&B/Soul,238018,828,2744750,2190430|2744750|2885367,2190430
33480898,10607796,이무진,신호등,록/메탈,316534,3204,2138620,2138620,2937857|2138620
34626109,10863559,태연 (TAEYEON),INVU,댄스,153959,1405,782988,839380|839379|748528|2926889,2890079
34256568,10775252,sokodomo,"회전목마 (Feat. Zion.T, 원슈타인) (Prod. Slom)",랩/힙합,236033,1211,2561475|537920|1702472,958165|537920|2561475|2940751|776561|1702472,958165|2940751|776561
34772475,10894554,Red Velvet (레드벨벳),Feel My Rhythm,댄스,161409,2012,631031,782776|714604|673423|2956876,782776|2956876
35454426,11011565,NewJeans,Hype Boy,댄스,312432,2813,3116925|777544|3116665,640712|777544,640712
34752700,10889981,박재범,GANADARA (Feat. 아이유),R&B/Soul,141008,657,443420|785579|2112493,785579|443420,785579|958165
35454425,11011565,NewJeans,Attention,댄스,258898,3022,3116925|3116926|3116666,640712|3116926,640712
35546497,11034298,IVE (아이브),After LIKE,댄스,249195,3539,631031,861809|778337|3122328|3122333|3122331|3122332,861809|778337|2059609|2400067
34943312,10929486,경서,나의 X에게,발라드,160792,360,674327|981837|2748273,674327|981837|2748273,674327|981837
35383397,11000171,WSG워너비 (가야G),그때 그 순간 그대로 (그그그),발라드,135340,904,274866|609561,274866|609561,609561|789402
34875621,10916904,BE'O (비오),LOVE me,랩/힙합,167066,516,2758756,2758756|2190430,2758756|2190430
33487342,10609232,aespa,Next Level,댄스,274011,5931,1030,826893|2858833|2938344|1030,826893|2858833|1030
34298499,10784974,BE'O (비오),리무진 (Feat. MINO) (Prod. GRAY),랩/힙합,202402,966,2758756|672625|742773,2758756|672625,672625
34481680,10827816,아이유,드라마,발라드,200638,729,261143,261143,261143
34101563,10743453,아이유,strawberry moon,록/메탈,237628,737,261143,261143|60168,60168|60272
4446485,2232505,성시경,너의 모든 순간,"발라드, 국내드라마",312139,604,4353,3305,6971
34787226,10897407,주호,내가 아니라도,발라드,115013,211,683631|859537,683631|859537,859537
34701627,10880544,MSG워너비(M.O.M),듣고 싶을까,발라드,97316,543,685087|1702472,3885|274866|612485,612485
33978183,10716399,주시크 (Joosiq),너를 생각해,"R&B/Soul, 인디음악",168978,205,2295313,2880487|1049983,1049983
32872978,10479150,방탄소년단,Dynamite,댄스,469933,19045,2887250|1648191,2887250|1648191,
35383398,11000171,WSG워너비(4FIRE),보고싶었어,R&B/Soul,136971,429,4676|753294,4676,4676|753294
34538515,10842611,YENA (최예나),SMILEY (Feat. BIBI),댄스,156799,1259,2007080|2403002|2399724|778979,740041|724344|2007080|778979,1134491
33655994,10645654,태연 (TAEYEON),Weekend,댄스,206925,2057,781017,1814067|2909487|2949569|2899436,2909487|1814067
35009233,10939458,LE SSERAFIM (르세라핌),FEARLESS,댄스,118980,1846,828992|741850|710659|3093358|3093357|3093356|4079|1759392|2967244|3093354|2086744|3093352|2633230,828992|741850|710659|3093358|3093357|3093356|4079|1759392|2967244|3093354|2086744|3093352|2633230,
33507137,10612483,방탄소년단,Butter,댄스,299213,7724,701495|2894574|2939015|725991|2939017|2939019|2939020,701495|2894574|2939015|725991|2939017|2939019|2939020,
35542908,11033394,BLACKPINK,Pink Venom,랩/힙합,164200,3057,605902|924443,605902|756340|633071|3121927,756340|633071|3121927
34599917,10857681,케이시 (Kassy),언제나 사랑해,발라드,85475,188,4676|780318,4676,4676|753294
33061995,10518234,경서,밤하늘의 별을(2020),발라드,242887,3097,2878598,2878598,3493
35595136,11045985,지코 (ZICO),새삥 (Prod. ZICO) (Feat. 호미들),랩/힙합,152988,897,602056|2754650|2753718,602056|778848,602056|778848
34398735,10810162,BE'O (비오),Counting Stars (Feat. Beenzino),랩/힙합,177235,1170,2758756|532029,2758756|2742406,2742406
30962526,10149492,폴킴,"모든 날, 모든 순간 (Every day, Every Moment)","발라드, 국내드라마",437919,1131,781005,781005,781005
34360855,10801677,이무진,눈이 오잖아(Feat.헤이즈),발라드,161341,696,2138620|2876891,2138620|2876891,640931|873855|2138620|2876891
32508053,10412319,임영웅,이제 나만 믿어요,성인가요/트로트,182947,6664,511981,4676,4676|602391
32698101,10447520,"디핵 (D-Hack), PATEKO (파테코)",OHAYO MY NIGHT,랩/힙합,241752,1012,785501,2750866|785501,2750866
3414749,1286252,아이유,내 손을 잡아,"발라드, 국내드라마",221050,1138,261143,261143,1816
33666269,10648182,방탄소년단,Permission to Dance,댄스,232221,4347,549800|2950352|2890277|701495,549800|2950352|2890277|701495,
34908740,10923444,임영웅,우리들의 블루스,발라드,120712,4589,3090135,47111|1702434,47111|1702434
33625988,10638275,MSG워너비(M.O.M),바라만 본다,발라드,192094,1932,673|274866,3885|274866|612485,612485
34819473,10903868,윤하 (YOUNHA),사건의 지평선,록/메탈,339799,3255,203912,203912|2645474,2645474|510242
34494149,10830791,GOT the beat,Step Back,댄스,101479,1429,1030,1030|895733|3064156|861809,1030|883258|861809
33239419,10554246,아이유,Celebrity,댄스,348552,4044,261143,861809|2917118|2917119|261143|2867059|2867058,2917118|2917119|861809
34754299,10890384,i-dle (아이들),MY BAG,랩/힙합,93685,586,1050107,1050107|1050222,1050222|2931169
34041584,10731792,aespa,Savage,댄스,168641,776,1030,2969382|2903519|1030|875085|2756628,2903519|1030
35333345,10990161,나연 (TWICE),POP!,댄스,98195,1195,717179,605098|790514|790513|2855691,790516
35361345,10995477,10CM,그라데이션,"인디음악, 포크/블루스",190675,503,468244,468244|606302,468244|9467|685055|680219|2020520
34535898,10842005,탑현,호랑수월가,발라드,99500,531,2946876,2946876,880720
33372781,10554246,아이유,라일락,댄스,266271,2266,261143,610840|685087|944275|2900110,610840|944275|2900110
30244931,10037969,방탄소년단,봄날,랩/힙합,513542,14290,168642|725991|1203128|4079|1459544|1203125|725988,168642|725991|1203128|4079|1459544|1203125|725988,
33448767,10601149,BE'O (비오),문득,랩/힙합,154386,300,2758756,2758756|2935363|982324,982324
34436674,10818396,aespa,Dreams Come True,댄스,115784,753,1605|1030|2165,3060592|1030|2165,1030|2165|719043|2560907
32061975,10331947,AKMU (악뮤),"어떻게 이별까지 사랑하겠어, 널 사랑하는 거지",발라드,487834,2851,712453,712453,1285726
34930368,10926502,볼빨간사춘기,Love story,"인디음악, 포크/블루스",135437,334,960306,960306|608300,608300
34298496,10784974,베이식 (Basick),만남은 쉽고 이별은 어려워 (Feat. Leellamarz) (Prod. TOIL),랩/힙합,146504,914,241227|967229,2190430|2755798|967229|2862839,2190430
33359725,10580227,호미들,"사이렌 Remix (Feat. UNEDUCATED KID, Paul Blanco)",랩/힙합,183182,688,2754651|2007637|943079,2754651|2863994,2863994
34817660,10903658,주시크 (Joosiq),아무래도 난,"R&B/Soul, 인디음악",93745,86,2295313,2880487|1049983,1049983
35252996,10975276,#안녕,해요 (2022),"발라드, 인디음악",108654,147,428,781,875358|2639302
32183386,10346650,아이유,Blueming,록/메탈,371433,2778,261143,60168|60272|261143,60168|60272
33976677,10716174,마크툽 (MAKTUB),찰나가 영원이 될 때 (The Eternal Moment),"R&B/Soul, 인디음악",118011,360,566431,566431,944881
34668619,10873811,STAYC(스테이씨),RUN2U,댄스,91030,1340,778973|601912,778973|601912|628831,487740|628831
33868791,10695590,멜로망스,고백,"발라드, 인디음악",123655,158,8933,8933|12835,839735
35413033,11004992,ITZY (있지),SNEAKERS,댄스,82385,1093,2893942|2927943|60685|3112334,60685|60686|3112334,60686
30287019,10043575,브레이브걸스,롤린 (Rollin'),댄스,302052,7463,426860|602180,426860|957863|602180,957863
33503722,10611845,헤이즈 (Heize),헤픈 우연,R&B/Soul,210005,883,751611,751611|1648,1648|444580
35485544,11011565,NewJeans,Cookie,댄스,154859,1039,3116925|777544,991183|777544,991183
35008524,10923444,임영웅,다시 만날 수 있을까,발라드,97633,3051,1088,1088,610062
35504734,11023224,소녀시대 (GIRLS' GENERATION),FOREVER 1,댄스,113955,1453,605098,605098|777544,605098|2403793
34481682,10827816,아이유,겨울잠,발라드,138883,964,261143,261143,1759925
35640077,11033394,BLACKPINK,Shut Down,랩/힙합,131877,1999,605902|924443|2748606,605902|756340,756340
35730562,11078852,i-dle (아이들),Nxde,댄스,164145,2167,1050107,1050107|778848|2006131,778848|2006131|1050107
33464805,10604729,오마이걸 (OH MY GIRL),Dun Dun Dance,댄스,170964,3037,631031|861809|2088048|1758811,861809|2088048|1758811,861809|2088048
34373632,10804190,10CM,서랍,"발라드, 국내드라마",113331,140,170616|2640423,170616|41415,41415|35628|38339
35238221,10972706,aespa,도깨비불 (Illusion),댄스,107414,896,3100715,861811|3100717|3100716,861811|3100717|3100716
4276080,2210557,자우림,"스물다섯, 스물하나",록/메탈,237724,822,1767,1767,100094
35729104,11078496,LE SSERAFIM (르세라핌),ANTIFRAGILE,댄스,169900,1986,828992|741850|3132364|4079|2947942|2204052|2086744|2639796|2867219|2084995,828992|741850|3132364|4079|2947942|2204052|2086744|2639796|2867219|2084995,
35177030,10960568,케이시 (Kassy),늦은 밤 헤어지긴 너무 아쉬워,발라드,74915,65,858125,4676,4676|753294
33725775,10661658,AKMU (악뮤),낙하 (with 아이유),록/메탈,197925,1350,712453,712453|1705340,1705340
34883833,10918269,제시 (Jessi),ZOOM,랩/힙합,52130,195,176393|3865|2730026|202530,3865|1648|2296974,1648|2296974
35238220,10972706,aespa,Girls,댄스,84531,1555,1030,861809|857586|916603|772715|916604|1030,861809|857586|916603|916604|1030
35665282,11062364,Crush,Rush Hour (Feat. j-hope of BTS),R&B/Soul,120182,606,674710|725984|787227,674710|673527,674710|673527
34100776,10743373,김승민,내 기쁨은 너가 벤틀리를 끄는 거야,랩/힙합,128420,382,827322,827322|1230217|2916445,1230217|2916445
34632789,10865624,휘인 (Whee In),"너, 너 (N번째 연애 X 휘인 (Whee In))",발라드,46319,124,1865555,1865555,944449
35272060,10979636,방탄소년단,Yet To Come,랩/힙합,129195,3721,168642|725991|773205|3103012|725988|725984,168642|725991|773205|3103012|725988|725984,
34461065,10823566,V,Christmas Tree,"발라드, 국내드라마",144222,1405,170616|774083,170616|774083,170616|774083
35008525,10923444,임영웅,무지개,록/메탈,85771,1413,1956086|714723,714723|1956086,1956086|714723|3093396
35643794,11057545,테이,Monologue,발라드,99084,285,32783,12415,2867136
31853557,10294603,마크툽 (MAKTUB),오늘도 빛나는 너에게 (To You My Light) (Feat.이라온),"R&B/Soul, 인디음악",296113,1151,566431,566431,566431|827439|2190842|257459
34701816,10880569,원슈타인,존재만으로,"랩/힙합, 국내드라마",134033,484,2875139|1702472,2636453,2636453
32794652,10463600,산들,취기를 빌려 (취향저격 그녀 X 산들),발라드,260298,2063,789082,789082,2931872
34399272,10810337,비비 (BIBI),우리가 헤어져야 했던 이유,"발라드, 국내드라마",97228,141,170616|774083,170616|774083,170616|774083
33248758,10556610,정동하,추억은 만남보다 이별에 남아,발라드,119611,413,1285827,1285827|2918024,1285827|2867643
33239419,10554246,아이유,Celebrity,댄스,348552,4044,261143,861809|2917118|2917119|261143|2867059|2867058,2917118|2917119|861809
30287019,10043575,브레이브걸스,롤린 (Rollin'),댄스,302052,7463,426860|602180,426860|957863|602180,957863
32872978,10479150,방탄소년단,Dynamite,댄스,469933,19045,2887250|1648191,2887250|1648191,
33487342,10609232,aespa,Next Level,댄스,274011,5931,1030,826893|2858833|2938344|1030,826893|2858833|1030
33372781,10554246,아이유,라일락,댄스,266272,2266,261143,610840|685087|944275|2900110,610840|944275|2900110
33061995,10518234,경서,밤하늘의 별을(2020),발라드,242887,3097,2878598,2878598,3493
33480898,10607796,이무진,신호등,록/메탈,316534,3204,2138620,2138620,2937857|2138620
33507137,10612483,방탄소년단,Butter,댄스,299213,7724,701495|2894574|2939015|725991|2939017|2939019|2939020,701495|2894574|2939015|725991|2939017|2939019|2939020,
3414749,1286252,아이유,내 손을 잡아,"발라드, 국내드라마",221050,1138,261143,261143,1816
33167063,10540298,송이한,밝게 빛나는 별이 되어 비춰줄게,R&B/Soul,139450,425,2189536,2189536,2631117
33625988,10638275,MSG워너비(M.O.M),바라만 본다,발라드,192094,1932,673|274866,3885|274866|612485,612485
33013877,10508266,장범준,잠이 오질 않네요,발라드,174738,907,648551|604,648551,648551|9055|3251|959232
33503722,10611845,헤이즈 (Heize),헤픈 우연,R&B/Soul,210005,883,751611,751611|1648,1648|444580
32961718,10498032,BLACKPINK,Lovesick Girls,댄스,248974,3629,605902|2894566|995174|995173|924443,605902|756340|995173|779912|2894571|633071|182123,756340|633071
32794652,10463600,산들,취기를 빌려 (취향저격 그녀 X 산들),발라드,260298,2063,789082,789082,2931872
33077590,10521601,"미란이 (MIRANI), 먼치맨(MUNCHMAN), Khundi Panda, 머쉬베놈 (MUSHVENOM)",VVS (Feat. JUSTHIS) (Prod. GroovyRoom),랩/힙합,221288,4466,786499|858851|786648|2866523|2747971|1703507|2745413,858851|786499|786648,858851
32860397,10476623,브레이브걸스,운전만해 (We Ride),댄스,137915,2736,426860|418361,426860|418361|760762|957863,760762|957863
33464805,10604729,오마이걸 (OH MY GIRL),Dun Dun Dance,댄스,170964,3037,631031|861809|2088048|1758811,861809|2088048|1758811,861809|2088048
32183386,10346650,아이유,Blueming,록/메탈,371433,2778,261143,60168|60272|261143,60168|60272
32578498,10426648,아이유,에잇(Prod.&Feat. SUGA of BTS),록/메탈,401762,10019,261143|725988,725988|261143|722679,725988|722679|261143
32061975,10331947,AKMU (악뮤),"어떻게 이별까지 사랑하겠어, 널 사랑하는 거지",발라드,487834,2851,712453,712453,1285726
3894276,2148596,스탠딩 에그,오래된 노래,"인디음악, 포크/블루스",291664,647,642013|642031|642051,642013|642031|642051,642013|642031|642051
32003395,10320500,장범준,흔들리는 꽃들 속에서 네 샴푸향이 느껴진거야,"록/메탈, 국내드라마",322160,1490,648551,648551,648551|9055|2637232|959232
33107649,10527955,이예준,그날에 나는 맘이 편했을까,발라드,104908,168,2762915,2762915,2762915
33077234,10521521,방탄소년단,Life Goes On,랩/힙합,247216,5416,168642|725991|2631700|979158|2855679|725988|725984,168642|725991|2631700|979158|2855679|725988|725984,
30962526,10149492,폴킴,"모든 날, 모든 순간 (Every day, Every Moment)","발라드, 국내드라마",437919,1131,781005,781005,781005
33331004,10573486,"양요섭, 정은지","LOVE DAY (2021) (바른연애 길잡이 X 양요섭, 정은지)",댄스,133460,804,511981,46492,944881
33011180,10507546,적재,나랑 같이 걸을래 (바른연애 길잡이 X 적재),발라드,164661,322,944881,944881,944881|1229593
31737197,10273641,방탄소년단,작은 것들을 위한 시 (Boy With Luv) (Feat. Halsey),댄스,422218,8757,168642|725991|777562|958668|4079|725988|2639284|725984|861336,168642|725991|777562|958668|4079|725988|2639284|725984|861336,
33397561,10589127,STAYC(스테이씨),ASAP,댄스,158242,3164,778973|601912,778973|601912,487740
32224272,10359162,창모 (CHANGMO),METEOR,랩/힙합,314158,4662,774900,774900,774900
1944399,399659,SG 워너비,Timeless,발라드,133890,610,673,3885,4676
33359725,10580227,호미들,"사이렌 Remix (Feat. UNEDUCATED KID, Paul Blanco)",랩/힙합,183182,688,2754651|2007637|943079,2754651|2863994,2863994
32491274,10409054,조정석,아로하,"발라드, 국내드라마",266641,1362,59287,4044,237968
33655994,10645654,태연 (TAEYEON),Weekend,댄스,206925,2057,781017,1814067|2909487|2949569|2899436,2909487|1814067
32559782,10423289,오마이걸 (OH MY GIRL),Dolphin,댄스,209123,3435,2243939,861809|2867058|2867059|2867060|2867062,861809|2867058|2867059|2867060|2867062
30244931,10037969,방탄소년단,봄날,랩/힙합,513542,14290,168642|725991|1203128|4079|1459544|1203125|725988,168642|725991|1203128|4079|1459544|1203125|725988,
33666269,10648182,방탄소년단,Permission to Dance,댄스,232221,4347,549800|2950352|2890277|701495,549800|2950352|2890277|701495,
33315511,10570193,ASH ISLAND,멜로디,랩/힙합,159460,663,2112495|2298855,2190430|2112495|2298855,2190430
33248758,10556610,정동하,추억은 만남보다 이별에 남아,발라드,119611,413,1285827,1285827|2918024,1285827|2867643
32698101,10447520,"디핵 (D-Hack), PATEKO (파테코)",OHAYO MY NIGHT,랩/힙합,241753,1012,785501,2750866|785501,2750866
31853557,10294603,마크툽 (MAKTUB),오늘도 빛나는 너에게 (To You My Light) (Feat.이라온),"R&B/Soul, 인디음악",296112,1151,566431,566431,566431|827439|2190842|257459
33725775,10661658,AKMU (악뮤),낙하 (with 아이유),록/메탈,197925,1350,712453,712453|1705340,1705340
32508053,10412319,임영웅,이제 나만 믿어요,성인가요/트로트,182947,6664,511981,4676,4676|602391
32525311,10416034,경서예지,사실 나는 (Feat.전건호),발라드,107071,261,641751|175155,641751|175155,641751
33496587,10610525,"경서예지, 전건호",다정히 내 이름을 부르면,발라드,217868,381,641751|237650,641751|237650,641751
33346446,10576966,로제 (ROSÉ),On The Ground,록/메탈,173792,1667,,,
32998018,10505118,임창정,힘든 건 사랑이 아니다,발라드,117534,746,1142,1142|714723|2745776,714723|2745776|990746
32438894,10399190,오반(OVAN),어떻게 지내 (Prod. By VAN.C),"랩/힙합, 인디음악",226704,1973,925515,925515|913581,913581
33229299,10552055,10CM,이 밤을 빌려 말해요 (바른연애 길잡이 X 10CM),발라드,114528,204,1758459|2898185|2896916,2898185|1758459|2896916,2633030|736322
32224166,10359126,#안녕,너의 번호를 누르고 (Prod. 영화처럼),"발라드, 인디음악",155290,290,2622534,2622534|1758583,2622534|1758583|875358
33372783,10554246,아이유,Coin,R&B/Soul,124774,1161,261143,778848|2006131|261143,778848
32156286,10348811,노을,늦은 밤 너의 집 앞 골목길에서,발라드,226996,1472,2746735,2006970,721526|861136|2006970
33372788,10554246,아이유,어푸 (Ah puh),댄스,141966,1039,261143|712453,712453|602271,602271
32720013,10451566,BLACKPINK,How You Like That,댄스,208595,3818,605902|924443,605902|633071|756340,633071|756340
8130796,2677681,라붐 (LABOUM),상상더하기,댄스,137829,2616,615734|413041,685124|960342,685124|637731
33589488,10631122,이무진,비와 당신,"록/메탈, 국내드라마",132928,567,9388,9388,2622024|2636453
1854856,376502,SG 워너비,라라라,발라드,99594,302,780318,4676,4676
32378104,10388744,아이유,마음을 드려요,"발라드, 국내드라마",265431,1838,170616|47789,170616|47789,170616|47789
